genres,title,specs,price,early_access,id,metascore,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,year,playtime_forever
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']",a Family of Grave Diggers,"['Single-player', 'Steam Achievements']",9.99,True,383020,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Indie', 'Simulation', 'Early Access']",Feed and Grow: Fish,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements']",14.99,True,429050,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,4093.0
"['Action', 'Indie', 'Early Access']",Dead TrailZ,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support']",9.99,True,349150,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1.0
"['Indie', 'RPG', 'Strategy']",Punch Club,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",9.99,False,394310,73.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,45479.0
"['Casual', 'Indie']",Chiptune Champion,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Stats', 'Steam Leaderboards', 'Includes level editor']",9.99,False,372690,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,525.0
"['Adventure', 'Indie']",Space Pilgrim Episode II: Epsilon Indi,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",1.99,False,431710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5614.0
"['Adventure', 'Indie']",Wooden Floor 2 - Resurrection,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",1.99,False,433790,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2193.0
"['Indie', 'Strategy']",Ground Breakers,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']",4.99,False,376250,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,511.0
['Adventure'],Elansar,['Single-player'],1.99,False,435070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",Pixel Survivors,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",3.99,False,342970,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3238.0
"['Action', 'Casual', 'Indie']",The Great Escape,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",3.99,False,434800,54.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2155.0
['Adventure'],Philia : the Sequel to Elansar,['Single-player'],2.99,False,435080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Indie', 'RPG', 'Strategy']",Tharsis,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,323060,61.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,8348.0
"['Adventure', 'Indie']","That Dragon, Cancer","['Single-player', 'Full controller support']",9.99,False,419460,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,490.0
"['Action', 'Adventure']",Assassin’s Creed® Chronicles: India,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",9.99,False,359610,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,519.0
"['Adventure', 'Casual']",New York Mysteries: High Voltage,"['Single-player', 'Steam Achievements', 'Steam Cloud']",6.99,False,392970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,50.0
"['Adventure', 'Indie', 'RPG']",3DRPG,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",0.99,False,431840,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2813.0
"['Casual', 'Racing']",Eight Mini Racers,"['Single-player', 'Shared/Split Screen', 'Steam Trading Cards', 'Partial Controller Support']",0.99,False,434890,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1.0
"['Action', 'Indie']",Big Action Mega Fight!,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",1.99,False,357120,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1681.0
"['Casual', 'Indie']",Energy Cycle,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",2.99,False,415960,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2357.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Endica VII The Dream King,"['Single-player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Full controller support']",4.99,False,343150,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,15.0
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",LoveBeat,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Trading Cards']",0.0,False,354290,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2423.0
"['Simulation', 'Sports']",Pro Basketball Manager 2016,['Single-player'],14.99,False,347060,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Casual', 'Indie', 'Strategy']",Zombie Wars: Invasion,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2.99,False,429060,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,869.0
"['Action', 'Casual', 'Indie']",Tyler,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Includes level editor']",2.99,False,390460,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,616.0
['Indie'],boxlife,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",2.99,False,314370,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1533.0
"['Casual', 'Strategy']",Rush for gold: Alaska,"['Single-player', 'Steam Trading Cards']",3.99,False,435140,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Casual', 'Indie', 'Strategy']",BATTLE PIXELS,"['Single-player', 'Steam Trading Cards']",1.99,False,434500,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1327.0
"['Action', 'Indie']",Nordenfelt,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",5.99,False,428740,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1.0
"['Action', 'Indie']",Masked Shooters 2,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",0.99,False,434250,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,4483.0
"['Adventure', 'Indie']",Oxenfree,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",19.99,False,388880,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,7786.0
"['Action', 'Adventure', 'Casual', 'Indie']","Kivi, Toilet and Shotgun","['Single-player', 'Steam Trading Cards']",0.99,False,428950,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,4089.0
"['Casual', 'Indie']",Stop Online - Battle of Words,"['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",4.99,False,406310,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3317.0
"['Action', 'Adventure', 'RPG']",Dragon's Dogma: Dark Arisen,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",29.99,False,367500,81.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,385492.0
"['Indie', 'Simulation', 'Strategy']",Sol 0: Mars Colonization,"['Single-player', 'Steam Workshop', 'Includes level editor']",3.99,False,387370,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1038.0
['Indie'],Zipple World,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",4.99,False,433110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,703.0
['Adventure'],A Boy and His Blob,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,281200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5575.0
['Free to Play'],Astro Lords: Oort Cloud,"['Single-player', 'MMO']",0.0,False,372190,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,13.0
"['Action', 'Free to Play', 'Indie']",Codename: Rogue Fleet,"['Online Multi-Player', 'Partial Controller Support']",0.0,False,403690,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,147.0
"['Adventure', 'Indie']",INFRA,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Includes level editor']",24.99,False,251110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,2486.0
"['RPG', 'Strategy']",Puzzle Sages,"['Single-player', 'Partial Controller Support']",1.99,False,401210,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",No Turning Back: The Pixel Art Action-Adventure Roguelike,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2.99,True,358080,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1866.0
"['Adventure', 'Indie', 'RPG']",Catacombs of the Undercity,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,352440,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1386.0
"['Adventure', 'Indie', 'RPG']",House of Hell,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,419810,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,286.0
"['Adventure', 'Casual', 'Free to Play', 'Indie']",To Burn in Memory,['Single-player'],0.0,False,434120,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,864.0
"['Casual', 'Free to Play', 'Indie']",Cloney,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",0.0,False,400030,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,3.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Scrap Mechanic,"['Single-player', 'Multi-player', 'Co-op', 'Steam Workshop', 'Steam Cloud']",19.99,True,387990,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,132164.0
"['Action', 'Adventure', 'Casual']",Marcus Level,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",4.99,False,417480,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Indie', 'Simulation']",VIOLET: Space Mission,['Single-player'],4.99,False,435780,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Adventure', 'Casual', 'Indie']",Six Sides of the World,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,384480,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1803.0
['Strategy'],Homeworld: Deserts of Kharak,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",49.99,False,281610,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,20674.0
"['Adventure', 'Casual', 'Indie', 'RPG']",Crudelis,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",5.99,False,424010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Casual', 'Free to Play', 'Indie']",Sven Co-op,"['Multi-player', 'Co-op', 'Partial Controller Support', 'Steam Cloud']",0.0,False,225840,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,196697.0
"['Action', 'Indie']",Pills4Skills,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2.99,False,427770,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,855.0
"['Casual', 'Indie', 'RPG', 'Simulation']",World's Dawn,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",9.99,False,432010,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,947.0
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Knight Online,"['Single-player', 'Multi-player', 'MMO', 'Steam Trading Cards']",0.0,False,389430,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,925.0
['RPG'],C. Kane,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",0.99,False,385030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Adventure', 'Casual', 'Strategy']",Incredible Dracula: Chasing Love Collector's Edition,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",9.99,False,435040,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,982.0
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Sports', 'Strategy']",Full Tilt Poker,"['Single-player', 'Multi-player']",0.0,False,426560,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,867.0
"['Casual', 'Indie', 'RPG', 'Simulation']",Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,"['Single-player', 'Steam Achievements']",6.99,False,423700,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1.0
"['Action', 'Indie', 'Simulation', 'Strategy']",Habitat,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",14.99,False,299340,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3070.0
"['Adventure', 'Indie']",The Witness,"['Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support', 'Steam Cloud']",39.99,False,210970,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,28798.0
"['Action', 'Adventure']",LEGO® MARVEL's Avengers,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",19.99,False,405310,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,22088.0
"['Education', 'Software Training']",Typing Instructor for Kids Platinum 5,,19.99,False,393330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2010.0,0.0
['Education'],CV Maker for Windows,,19.99,False,438110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Adventure', 'Casual', 'Indie']",Midnight,['Single-player'],2.99,False,431460,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,225.0
['Indie'],Duplexer,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats']",2.99,False,430240,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Adventure', 'Indie', 'Simulation']",Arctic alive,['Single-player'],1.99,False,436860,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,90.0
"['Adventure', 'Indie', 'Racing']",Defunct,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,359350,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,84.0
"['Action', 'Adventure', 'Casual']",Blood and Bacon,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",0.99,False,434570,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,31090.0
"['Action', 'Indie', 'Early Access']",Star Rogue,"['Single-player', 'Local Co-op', 'Partial Controller Support']",9.99,True,438440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Time of Dragons,['Multi-player'],0.0,False,353130,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,4315.0
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Spellweaver,"['Single-player', 'Multi-player', 'MMO', 'Steam Achievements', 'Steam Trading Cards']",0.0,False,429680,63.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,21920.0
"['Action', 'Casual']",Dead6hot,"['Single-player', 'Shared/Split Screen', 'Steam Trading Cards', 'Partial Controller Support']",0.99,False,438030,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,7218.0
['RPG'],Sydney's World,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",4.99,False,362160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,262.0
"['Action', 'Indie', 'Early Access']",Pocket Rumble,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Full controller support', 'Captions available', 'Stats', 'Steam Leaderboards']",9.99,True,389050,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,462.0
['RPG'],Tales of Symphonia,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,372360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5575.0
"['Adventure', 'Casual', 'Indie', 'RPG']",Asdivine Hearts,"['Single-player', 'Full controller support']",9.99,False,406110,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0
