genres,title,specs,price,early_access,id,metascore,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,year,playtime_forever,recommend
"['Action', 'Adventure', 'Casual', 'Indie']",Foul Play,"['Single-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,244810,69.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,5508.0,1
"['Action', 'Indie']",Omegalodon,"['Multi-player', 'Cross-Platform Multiplayer']",9.99,False,248350,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,7873.0,3
"['Action', 'Adventure', 'Indie']",Angry Video Game Nerd Adventures,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",4.99,False,237740,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,11415.0,7
"['Action', 'Adventure']",Portal 2 Sixense Perceptual Pack,['Single-player'],0.0,False,247120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1040.0,2
"['Action', 'Racing', 'Simulation', 'Sports']",Urban Trial Freestyle,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",6.99,False,243450,58.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,12538.0,4
['Action'],Alien Rage - Unlimited,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Leaderboards']",19.99,False,217920,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4989.0,1
"['Action', 'Indie']",Escape Goat,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Includes level editor']",4.99,False,251370,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,2552.0,1
"['Free to Play', 'Indie', 'Simulation', 'Sports', 'Early Access']",SNOW,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Steam Leaderboards']",0.0,True,244930,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,128956.0,27
"['Adventure', 'Indie']",The Stanley Parable,"['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud']",14.99,False,221910,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,250571.0,101
"['Casual', 'Indie']",Soundodger+,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards', 'Includes level editor']",7.99,False,247140,78.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4663.0,2
['Adventure'],The Wolf Among Us,"['Single-player', 'Steam Achievements', 'Full controller support']",24.99,False,250320,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,237365.0,66
"['Action', 'Indie', 'RPG']",Iesabel,['Single-player'],4.99,False,248710,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,2608.0,0
"['Adventure', 'Indie']",Eleusis,"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,251310,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,2194.0,1
"['Casual', 'Indie', 'Simulation']",Bridge Constructor,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,250460,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,10805.0,3
"['Action', 'Indie']",140,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,242820,80.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4558.0,6
['RPG'],Anachronox,['Single-player'],6.99,False,242940,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,4500.0,1
['Adventure'],"I Have No Mouth, and I Must Scream","['Single-player', 'Steam Trading Cards']",5.99,False,245390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,7781.0,3
"['Action', 'Adventure', 'Indie']",Super Amazing Wagon Adventure,"['Single-player', 'Full controller support']",2.99,False,250500,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,11128.0,16
"['Adventure', 'Indie']",Goodbye Deponia,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,241910,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,9543.0,1
"['Action', 'RPG']",Deus Ex: Human Revolution - Director's Cut,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Commentary available']",19.99,False,238010,91.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,638633.0,27
"['Action', 'Adventure', 'Indie']",Contagion,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",9.99,False,238430,62.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,327397.0,41
"['Action', 'Adventure', 'Indie']",Slender: The Arrival,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",9.99,False,252330,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,28444.0,11
"['Action', 'Adventure', 'Indie']",Master Reboot,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",14.99,False,251850,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,6977.0,0
"['Action', 'Adventure']",Alone in the Dark,['Single-player'],9.99,False,259170,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,525.0,0
['Action'],The Typing of The Dead: Overkill,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",19.99,False,246580,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,17857.0,7
"['Action', 'Adventure']",Deadly Premonition: The Director's Cut,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",24.99,False,247660,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,13436.0,2
"['Action', 'RPG', 'Simulation']",State of Decay,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",13.98,False,241540,79.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,717695.0,78
"['Action', 'Indie']",King Arthur's Gold,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Includes level editor']",9.99,False,219830,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,451688.0,27
"['Casual', 'Indie']",YOU DON'T KNOW JACK HEADRUSH,"['Single-player', 'Multi-player']",2.99,False,260060,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,21.0,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Desktop Dungeons,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",14.99,False,226620,82.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,59690.0,3
"['Simulation', 'Strategy']",Adventure Park,['Single-player'],19.99,False,256050,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,3065.0,0
"['Action', 'Indie', 'RPG']",Risk of Rain,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",9.99,False,248820,77.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1311726.0,113
"['Indie', 'RPG', 'Simulation', 'Strategy']",Long Live The Queen,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",9.99,False,251990,67.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,45542.0,15
"['Indie', 'RPG', 'Simulation', 'Early Access']",Project Zomboid,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Partial Controller Support']",14.99,True,108600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,440231.0,46
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Vox,"['Single-player', 'Multi-player', 'Co-op', 'Full controller support', 'Steam Trading Cards', 'Includes level editor']",9.99,True,252770,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,2412.0,0
"['Action', 'Adventure', 'Casual', 'Indie']",Bloody Trapland,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Stats', 'Includes level editor']",9.99,False,257750,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,39946.0,10
['Simulation'],World Basketball Tycoon,['Single-player'],2.99,False,260510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,116.0,0
"['Action', 'Indie', 'RPG', 'Early Access']",Kingdoms Rise,"['Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support']",14.99,True,248630,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,9567.0,4
"['Action', 'Indie', 'RPG']",Ring Runner: Flight of the Sages,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",4.99,False,258010,75.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,7848.0,1
"['Action', 'Indie']",Gimbal,"['Multi-player', 'Partial Controller Support']",14.99,False,252070,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,3157.0,2
"['Adventure', 'Indie']",Montague's Mount,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud']",4.99,False,258950,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1585.0,1
"['Action', 'Indie']",Eryi's Action,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",4.99,False,261700,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4516.0,7
['Indie'],9.03m,['Single-player'],0.99,False,263100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,229.0,3
"['Adventure', 'Indie']",The Shivah,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Commentary available']",4.99,False,252370,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4622.0,1
['Simulation'],Bus-Simulator 2012,"['Single-player', 'Partial Controller Support', 'Includes level editor']",9.99,False,253770,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,4037.0,1
"['Adventure', 'Indie']",Finding Teddy,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",6.99,False,259600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4836.0,2
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Maia,['Single-player'],24.99,True,252250,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1928.0,2
['Adventure'],Broken Sword 5 - the Serpent's Curse,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",24.99,False,262940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2177.0,1
"['Adventure', 'Indie']",The Cat Lady,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",9.99,False,253110,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,5452.0,2
"['Action', 'Indie']",Savant - Ascent,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",1.99,False,259530,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,9777.0,7
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Neverwinter,"['Multi-player', 'MMO', 'Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Includes level editor']",0.0,False,109600,74.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1426440.0,47
"['Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing']",Clickteam Fusion 2.5,"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Leaderboards']",99.99,False,248170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,145.0,4
['Indie'],Particulars,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",5.99,False,259470,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,5145.0,0
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",King’s Bounty: Legions,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']",0.0,False,235400,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,10507.0,4
"['Action', 'Adventure', 'RPG']",FATE,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",7.99,False,246840,80.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,12219.0,1
"['Action', 'Indie', 'Strategy']",Not The Robots,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,257120,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,10139.0,1
"['Adventure', 'Indie', 'RPG']",Tales of Maj'Eyal,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",6.99,False,259680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,129923.0,4
['Simulation'],Airport Simulator 2014,"['Single-player', 'Steam Cloud']",9.99,False,267600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4264.0,3
['Simulation'],Woodcutter Simulator 2013,"['Single-player', 'Multi-player', 'Steam Cloud']",9.99,False,267610,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,110.0,1
"['Action', 'Adventure', 'Indie', 'RPG']",CONSORTIUM,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,264240,66.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,17814.0,3
"['Action', 'Indie', 'Sports']",Nidhogg,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']",9.99,False,94400,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,93634.0,22
"['Action', 'Indie', 'Strategy']",Insurgency,"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Includes level editor']",9.99,False,222880,74.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2615392.0,207
"['Adventure', 'Indie', 'RPG']",Paper Sorcerer,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",4.99,False,263560,73.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,4816.0,1
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",5.99,False,269210,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,246943.0,17
"['Action', 'Indie', 'RPG']",Our Darker Purpose,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",14.99,False,262790,74.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,30872.0,1
"['Indie', 'Massively Multiplayer', 'Strategy']",The Castle Doctrine,"['Multi-player', 'MMO', 'Cross-Platform Multiplayer', 'Steam Cloud']",15.99,False,249570,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,17636.0,1
"['Indie', 'RPG']",Saturday Morning RPG,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",6.99,False,263320,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,4111.0,3
"['Adventure', 'Indie']",Serena,['Single-player'],0.0,False,272060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1605.0,7
"['Action', 'Adventure', 'Indie']",Octodad: Dadliest Catch,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",14.99,False,224480,69.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,156490.0,33
"['Adventure', 'RPG', 'Strategy']",Agarest: Generations of War,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,237890,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,66727.0,4
['Action'],BlazBlue: Calamity Trigger,"['Single-player', 'Shared/Split Screen', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,263300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,15998.0,7
"['Adventure', 'Indie']",NaissanceE,['Single-player'],14.99,False,265690,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1390.0,1
"['Casual', 'Free to Play', 'Indie']",The Plan,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",0.0,False,250600,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,3135.0,74
['Action'],METAL SLUG 3,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",7.99,False,250180,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,46522.0,18
